数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,新疆,巴音郭楞,,,,,86.145298,41.764115
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,新疆,吐鲁番,,,,,89.189655,42.951384
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,宁夏,中卫,,,,,105.196902,37.499972
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,青海,海北,,,,,100.900997,36.954413
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,临夏,,,,,103.210538,35.601182
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,庆阳,,,,,107.643631,35.709077
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,陕西,榆林,,,,,109.734589,38.28539
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,乐山,,,,,103.765568,29.552106
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,广西,百色,,,,,106.618201,23.902333
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,大兴安岭,,,,,124.71108,52.335206
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,辽阳,,,,,123.236944,41.267244
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,本溪,,,,,123.766485,41.294175
COVID-19_Baidu,2020-06-17 23:59:00,3,3,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,乌兰察布,,,,,113.132585,40.994785
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,江西,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,广西,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,海南,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,黑龙江,待确认,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,内蒙古,传入本土,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,新疆,第六师,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,彭水苗族土家族自治县,,,,108.165538,29.293902
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,城口县,,,,108.664214,31.947633
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,黔江区,,,,108.770678,29.53361
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,,中国,海南,省直辖县级行政区划,乐东黎族自治县,,,,109.173055,18.75026
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,武清区,,,,117.044388,39.384119
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,津南区,,,,117.391976,38.984526
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,天津,市辖区,红桥区,,,,117.151533,39.167345
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,张掖,,,,,100.449818,38.925875
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,文山,,,,,104.216248,23.400733
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,吉林,松原,,,,,124.825117,45.141789
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,乌海,,,,,106.794249,39.655388
COVID-19_Baidu,2020-06-17 23:59:00,2,2,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,山西,临汾,,,,,111.518976,36.088005
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,湖南,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,安徽,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,重庆,万盛经开区,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,重庆,秀山县,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,江西,赣江新区,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,349,9,0,0,0,349000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,北京,待确认,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,陕西,杨凌示范区,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,甘肃,外来人员,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,宁夏,宁东管委会,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,新疆,第七师,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,中国,贵州,境外输入,,,,,,
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,陕西,渭南,韩城市,,,,110.442847,35.476788
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,县,酉阳土家族苗族自治县,,,,108.767747,28.841244
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,重庆,市辖区,武隆区,,,,107.760025,29.325601
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,海南,省直辖县级行政区划,琼中黎族苗族自治县,,,,109.838389,19.033369
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,吉林,通化,梅河口市,,,,125.683832,42.530341
COVID-19_Baidu,2020-06-17 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,河北,保定,定州市,,,,114.990159,38.516174
COVID-19_Baidu,2020-06-17 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,县,亚洲,中国,北京,市辖区,延庆区,,,,115.974848,40.456951
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,新疆,阿克苏,,,,,80.260605,41.168779
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,宁夏,石嘴山,,,,,106.383303,38.983236
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,甘肃,金昌,,,,,102.188043,38.520089
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,西藏,拉萨,,,,,91.140856,29.645554
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,云南,临沧,,,,,100.079583,23.877573
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,四川,阿坝,,,,,102.224653,31.899413
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,黑龙江,伊春,,,,,128.841147,47.727536
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,吉林,白城,,,,,122.839024,45.619641
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,营口,,,,,122.235417,40.667012
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,辽宁,抚顺,,,,,123.957208,41.880872
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,亚洲,中国,内蒙古,兴安,,,,,122.067042,46.077561
COVID-19_Baidu,2020-06-17 23:59:00,1,1,0,0,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,省,亚洲,中国,西藏,,,,,,91.117212,29.646922
COVID-19_Baidu,2020-06-17 23:59:00,0,151,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,输入的数据,市,,日本,,待确认,,,,,,
