数据集,时间,确认,治愈,死亡,新增确诊,新增治愈,新增死亡,治愈/确认（千分比）,死亡/确认（千分比）,确认/人口（千分比）,死亡/人口（千分比）,治愈/人口（千分比）,确认/平方公里（千分比）,治愈/平方公里（千分比）,死亡/平方公里（千分比）,数据源,级别,洲,国家,省,市,区县,乡镇,村庄,建筑物,经度,纬度
COVID-19_JHU,2020-06-09 23:59:00,1025,621,50,24,10,1,605.85,48.78,0.2,0.01,0.12,14.29,8.66,0.7,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-08 23:59:00,1001,611,49,32,3,1,610.39,48.95,0.19,0.01,0.12,13.95,8.52,0.68,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-07 23:59:00,969,608,48,23,8,0,627.45,49.54,0.18,0.01,0.12,13.51,8.48,0.67,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-06 23:59:00,946,600,48,17,20,1,634.25,50.74,0.18,0.01,0.11,13.19,8.36,0.67,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-05 23:59:00,929,580,47,15,89,0,624.33,50.59,0.18,0.01,0.11,12.95,8.08,0.66,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-04 23:59:00,914,491,47,5,0,0,537.2,51.42,0.17,0.01,0.09,12.74,6.84,0.66,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-03 23:59:00,909,491,47,13,11,1,540.15,51.71,0.17,0.01,0.09,12.67,6.84,0.66,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-02 23:59:00,896,480,46,31,5,0,535.71,51.34,0.17,0.01,0.09,12.49,6.69,0.64,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-01 23:59:00,865,475,46,4,21,0,549.13,53.18,0.16,0.01,0.09,12.06,6.62,0.64,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-31 23:59:00,861,454,46,9,39,0,527.29,53.43,0.16,0.01,0.09,12.0,6.33,0.64,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-30 23:59:00,852,415,46,23,29,1,487.09,53.99,0.16,0.01,0.08,11.88,5.78,0.64,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-29 23:59:00,829,386,45,17,25,0,465.62,54.28,0.16,0.01,0.07,11.56,5.38,0.63,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-28 23:59:00,812,361,45,30,64,0,444.58,55.42,0.15,0.01,0.07,11.32,5.03,0.63,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-27 23:59:00,782,297,45,28,0,1,379.8,57.54,0.15,0.01,0.06,10.9,4.14,0.63,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-26 23:59:00,754,297,44,19,4,2,393.9,58.36,0.14,0.01,0.06,10.51,4.14,0.61,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-25 23:59:00,735,293,42,28,52,2,398.64,57.14,0.14,0.01,0.06,10.25,4.08,0.59,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-24 23:59:00,707,241,40,86,0,1,340.88,56.58,0.13,0.01,0.05,9.86,3.36,0.56,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-23 23:59:00,621,241,39,15,11,1,388.08,62.8,0.12,0.01,0.05,8.66,3.36,0.54,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-22 23:59:00,606,230,38,21,25,3,379.54,62.71,0.12,0.01,0.04,8.45,3.21,0.53,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-21 23:59:00,585,205,35,15,0,1,350.43,59.83,0.11,0.01,0.04,8.15,2.86,0.49,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-20 23:59:00,570,205,34,36,38,1,359.65,59.65,0.11,0.01,0.04,7.95,2.86,0.47,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-19 23:59:00,534,167,33,15,19,0,312.73,61.8,0.1,0.01,0.03,7.44,2.33,0.46,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-18 23:59:00,519,148,33,14,7,1,285.16,63.58,0.1,0.01,0.03,7.23,2.06,0.46,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-17 23:59:00,505,141,32,43,35,3,279.21,63.37,0.1,0.01,0.03,7.04,1.97,0.45,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-16 23:59:00,462,106,29,15,9,2,229.44,62.77,0.09,0.01,0.02,6.44,1.48,0.4,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-15 23:59:00,447,97,27,39,0,1,217.0,60.4,0.09,0.01,0.02,6.23,1.35,0.38,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-14 23:59:00,408,97,26,21,0,0,237.75,63.73,0.08,0.0,0.02,5.69,1.35,0.36,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-13 23:59:00,387,97,26,49,25,7,250.65,67.18,0.07,0.0,0.02,5.39,1.35,0.36,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-12 23:59:00,338,72,19,0,0,0,213.02,56.21,0.06,0.0,0.01,4.71,1.0,0.26,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-11 23:59:00,338,72,19,31,5,1,213.02,56.21,0.06,0.0,0.01,4.71,1.0,0.26,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-10 23:59:00,307,67,18,16,9,0,218.24,58.63,0.06,0.0,0.01,4.28,0.93,0.25,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-09 23:59:00,291,58,18,34,4,1,199.31,61.86,0.06,0.0,0.01,4.06,0.81,0.25,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-08 23:59:00,257,54,17,26,0,1,210.12,66.15,0.05,0.0,0.01,3.58,0.75,0.24,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-07 23:59:00,231,54,16,6,0,2,233.77,69.26,0.04,0.0,0.01,3.22,0.75,0.22,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-06 23:59:00,225,54,14,26,11,3,240.0,62.22,0.04,0.0,0.01,3.14,0.75,0.2,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-05 23:59:00,199,43,11,21,6,2,216.08,55.28,0.04,0.0,0.01,2.77,0.6,0.15,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-04 23:59:00,178,37,9,12,8,1,207.87,50.56,0.03,0.0,0.01,2.48,0.52,0.13,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-03 23:59:00,166,29,8,11,8,0,174.7,48.19,0.03,0.0,0.01,2.31,0.4,0.11,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-02 23:59:00,155,21,8,19,0,1,135.48,51.61,0.03,0.0,0.0,2.16,0.29,0.11,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-05-01 23:59:00,136,21,7,12,0,0,154.41,51.47,0.03,0.0,0.0,1.9,0.29,0.1,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-30 23:59:00,124,21,7,20,9,3,169.35,56.45,0.02,0.0,0.0,1.73,0.29,0.1,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-29 23:59:00,104,12,4,0,0,0,115.38,38.46,0.02,0.0,0.0,1.45,0.17,0.06,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-28 23:59:00,104,12,4,11,2,0,115.38,38.46,0.02,0.0,0.0,1.45,0.17,0.06,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-27 23:59:00,93,10,4,0,0,0,107.53,43.01,0.02,0.0,0.0,1.3,0.14,0.06,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-26 23:59:00,93,10,4,11,0,2,107.53,43.01,0.02,0.0,0.0,1.3,0.14,0.06,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-25 23:59:00,82,10,2,0,0,0,121.95,24.39,0.02,0.0,0.0,1.14,0.14,0.03,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-24 23:59:00,82,10,2,18,0,1,121.95,24.39,0.02,0.0,0.0,1.14,0.14,0.03,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-23 23:59:00,64,10,1,3,4,1,156.25,15.63,0.01,0.0,0.0,0.89,0.14,0.01,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-22 23:59:00,61,6,0,11,0,0,98.36,0.0,0.01,0.0,0.0,0.85,0.08,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-21 23:59:00,50,6,0,7,0,0,120.0,0.0,0.01,0.0,0.0,0.7,0.08,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-20 23:59:00,43,6,0,8,0,0,139.53,0.0,0.01,0.0,0.0,0.6,0.08,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-19 23:59:00,35,6,0,5,6,0,171.43,0.0,0.01,0.0,0.0,0.49,0.08,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-18 23:59:00,30,0,0,4,0,0,0.0,0.0,0.01,0.0,0.0,0.42,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-17 23:59:00,26,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-16 23:59:00,15,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-15 23:59:00,13,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-14 23:59:00,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-13 23:59:00,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-12 23:59:00,10,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-11 23:59:00,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-10 23:59:00,8,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-09 23:59:00,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-08 23:59:00,7,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-07 23:59:00,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-06 23:59:00,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-05 23:59:00,6,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-04 23:59:00,4,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-03 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-02 23:59:00,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-04-01 23:59:00,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-03-31 23:59:00,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,输入的数据,国家,非洲,塞拉利昂,,,,,,,-11.779889,8.460555
COVID-19_JHU,2020-06-16 23:59:00,3941,2041,76,115,115,2,517.89,19.28,0.65,0.01,0.34,187.31,97.01,3.61,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-15 23:59:00,3826,1926,74,106,80,0,503.4,19.34,0.63,0.01,0.32,181.84,91.54,3.52,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-14 23:59:00,3720,1846,74,117,108,2,496.24,19.89,0.61,0.01,0.31,176.81,87.74,3.52,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-13 23:59:00,3603,1738,72,122,151,4,482.38,19.98,0.6,0.01,0.29,171.25,82.6,3.42,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-12 23:59:00,3481,1587,68,108,83,0,455.9,19.53,0.58,0.01,0.26,165.45,75.43,3.23,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-11 23:59:00,3373,1504,68,99,66,4,445.89,20.16,0.56,0.01,0.25,160.31,71.48,3.23,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-10 23:59:00,3274,1438,64,83,19,4,439.22,19.55,0.54,0.01,0.24,155.61,68.35,3.04,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-09 23:59:00,3191,1419,60,87,40,4,444.69,18.8,0.53,0.01,0.23,151.66,67.44,2.85,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-08 23:59:00,3104,1379,56,89,74,3,444.27,18.04,0.51,0.01,0.23,147.53,65.54,2.66,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-07 23:59:00,3015,1305,53,81,24,0,432.84,17.58,0.5,0.01,0.22,143.3,62.02,2.52,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-06 23:59:00,2934,1281,53,85,32,0,436.61,18.06,0.48,0.01,0.21,139.45,60.88,2.52,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-05 23:59:00,2849,1249,53,68,35,1,438.4,18.6,0.47,0.01,0.21,135.41,59.36,2.52,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-04 23:59:00,2781,1214,52,76,28,1,436.53,18.7,0.46,0.01,0.2,132.18,57.7,2.47,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-03 23:59:00,2705,1186,51,52,26,2,438.45,18.85,0.45,0.01,0.2,128.56,56.37,2.42,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-02 23:59:00,2653,1160,49,71,97,3,437.24,18.47,0.44,0.01,0.19,126.09,55.13,2.33,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-06-01 23:59:00,2582,1063,46,65,23,0,411.7,17.82,0.43,0.01,0.18,122.72,50.52,2.19,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-31 23:59:00,2517,1040,46,122,9,0,413.19,18.28,0.42,0.01,0.17,119.63,49.43,2.19,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-30 23:59:00,2395,1031,46,117,16,4,430.48,19.21,0.4,0.01,0.17,113.83,49.0,2.19,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-29 23:59:00,2278,1015,42,84,13,3,445.57,18.44,0.38,0.01,0.17,108.27,48.24,2.0,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-28 23:59:00,2194,1002,39,85,111,0,456.7,17.78,0.36,0.01,0.17,104.28,47.62,1.85,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-27 23:59:00,2109,891,39,67,104,3,422.48,18.49,0.35,0.01,0.15,100.24,42.35,1.85,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-26 23:59:00,2042,787,36,59,15,1,385.41,17.63,0.34,0.01,0.13,97.05,37.4,1.71,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-25 23:59:00,1983,772,35,68,139,0,389.31,17.65,0.33,0.01,0.13,94.25,36.69,1.66,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-24 23:59:00,1915,633,35,96,63,2,330.55,18.28,0.32,0.01,0.1,91.02,30.09,1.66,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-23 23:59:00,1819,570,33,94,0,0,313.36,18.14,0.3,0.01,0.09,86.45,27.09,1.57,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-22 23:59:00,1725,570,33,85,26,0,330.43,19.13,0.29,0.01,0.09,81.99,27.09,1.57,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-21 23:59:00,1640,544,33,69,7,2,331.71,20.12,0.27,0.01,0.09,77.95,25.86,1.57,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-20 23:59:00,1571,537,31,73,35,1,341.82,19.73,0.26,0.01,0.09,74.67,25.52,1.47,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-19 23:59:00,1498,502,30,85,28,0,335.11,20.03,0.25,0.0,0.08,71.2,23.86,1.43,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-18 23:59:00,1413,474,30,75,10,0,335.46,21.23,0.23,0.0,0.08,67.16,22.53,1.43,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-17 23:59:00,1338,464,30,73,23,4,346.79,22.42,0.22,0.0,0.08,63.59,22.05,1.43,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-16 23:59:00,1265,441,26,55,24,1,348.62,20.55,0.21,0.0,0.07,60.12,20.96,1.24,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-15 23:59:00,1210,417,25,98,12,2,344.63,20.66,0.2,0.0,0.07,57.51,19.82,1.19,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-14 23:59:00,1112,405,23,75,31,3,364.21,20.68,0.18,0.0,0.07,52.85,19.25,1.09,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-13 23:59:00,1037,374,20,39,25,0,360.66,19.29,0.17,0.0,0.06,49.29,17.78,0.95,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-12 23:59:00,998,349,20,40,24,2,349.7,20.04,0.16,0.0,0.06,47.43,16.59,0.95,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-11 23:59:00,958,325,18,69,32,1,339.25,18.79,0.16,0.0,0.05,45.53,15.45,0.86,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-10 23:59:00,889,293,17,105,17,0,329.58,19.12,0.15,0.0,0.05,42.25,13.93,0.81,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-09 23:59:00,784,276,17,42,19,1,352.04,21.68,0.13,0.0,0.05,37.26,13.12,0.81,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-08 23:59:00,742,257,16,47,5,1,346.36,21.56,0.12,0.0,0.04,35.27,12.21,0.76,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-07 23:59:00,695,252,15,62,33,0,362.59,21.58,0.11,0.0,0.04,33.03,11.98,0.71,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-06 23:59:00,633,219,15,46,14,1,345.97,23.7,0.1,0.0,0.04,30.09,10.41,0.71,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
COVID-19_JHU,2020-05-05 23:59:00,587,205,14,32,25,1,349.23,23.85,0.1,0.0,0.03,27.9,9.74,0.67,输入的数据,国家,北美洲,萨尔瓦多,,,,,,,-88.89653,13.794185
