gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
733852,8,101.70339,36.639606,阴山堂村委会,,630104,0971,630104100206,220,,,,,,,,,2,100,1028,1515,4825,50964,733852,,
733853,8,101.70339,36.639606,火西村委会,,630104,0971,630104100207,112,,,,,,,,,2,100,1028,1515,4825,50964,733853,,
733854,8,101.70339,36.639606,火东村委会,,630104,0971,630104100208,112,,,,,,,,,2,100,1028,1515,4825,50964,733854,,
733855,8,101.70339,36.639606,晨光村委会,,630104,0971,630104100209,111,,,,,,,,,2,100,1028,1515,4825,50964,733855,,
733856,8,101.768188,36.656425,朝阳社区居民委员会,,630105,0971,630105001001,111,,,,,,,,,2,100,1028,1515,4826,50965,733856,,
733857,8,101.768188,36.656425,山川社区居民委员会,,630105,0971,630105001002,111,,,,,,,,,2,100,1028,1515,4826,50965,733857,,
733858,8,101.768188,36.656425,北川河东路社区居民委员会,,630105,0971,630105001003,111,,,,,,,,,2,100,1028,1515,4826,50965,733858,,
733859,8,101.768188,36.656425,祁连路西社区居民委员会,,630105,0971,630105001004,111,,,,,,,,,2,100,1028,1515,4826,50965,733859,,
733860,8,101.768188,36.656425,北山社区居民委员会,,630105,0971,630105001005,111,,,,,,,,,2,100,1028,1515,4826,50965,733860,,
733861,8,101.768188,36.656425,朝阳西路社区居委会,,630105,0971,630105001006,111,,,,,,,,,2,100,1028,1515,4826,50965,733861,,
733862,8,101.768188,36.656425,北园村委会,,630105,0971,630105001200,111,,,,,,,,,2,100,1028,1515,4826,50965,733862,,
733863,8,101.768188,36.656425,朝阳村委会,,630105,0971,630105001201,111,,,,,,,,,2,100,1028,1515,4826,50965,733863,,
733864,8,101.768188,36.656425,祁家城村委会,,630105,0971,630105001202,111,,,,,,,,,2,100,1028,1515,4826,50965,733864,,
733865,8,101.768188,36.656425,寺台子村委会,,630105,0971,630105001203,111,,,,,,,,,2,100,1028,1515,4826,50965,733865,,
733866,8,101.768188,36.656425,新民村委会,,630105,0971,630105001204,111,,,,,,,,,2,100,1028,1515,4826,50965,733866,,
733867,8,101.754172,36.647322,建设巷社区居民委员会,,630105,0971,630105002001,111,,,,,,,,,2,100,1028,1515,4826,50966,733867,,
733868,8,101.755056,36.643452,新海桥社区居民委员会,,630105,0971,630105002002,111,,,,,,,,,2,100,1028,1515,4826,50966,733868,,
733869,8,101.755056,36.643452,毛胜寺社区居民委员会,,630105,0971,630105002003,111,,,,,,,,,2,100,1028,1515,4826,50966,733869,,
733870,8,101.755056,36.643452,小桥社区居民委员会,,630105,0971,630105002004,111,,,,,,,,,2,100,1028,1515,4826,50966,733870,,
733871,8,101.755056,36.643452,新世纪社区居民委员会,,630105,0971,630105002005,111,,,,,,,,,2,100,1028,1515,4826,50966,733871,,
733872,8,101.755056,36.643452,西海路社区居委会,,630105,0971,630105002006,111,,,,,,,,,2,100,1028,1515,4826,50966,733872,,
733873,8,101.755056,36.643452,毛胜寺村委会,,630105,0971,630105002200,111,,,,,,,,,2,100,1028,1515,4826,50966,733873,,
733874,8,101.755056,36.643452,北杏园村委会,,630105,0971,630105002201,111,,,,,,,,,2,100,1028,1515,4826,50966,733874,,
733875,8,101.755056,36.643452,陶家寨村委会,,630105,0971,630105002202,111,,,,,,,,,2,100,1028,1515,4826,50966,733875,,
733876,8,101.755056,36.643452,陶新村委会,,630105,0971,630105002203,111,,,,,,,,,2,100,1028,1515,4826,50966,733876,,
733877,8,101.755183,36.650591,小桥村委会,,630105,0971,630105002204,111,,,,,,,,,2,100,1028,1515,4826,50966,733877,,
733878,8,101.685599,36.665369,西杏园社区居民委员会,,630105,0971,630105003001,111,,,,,,,,,2,100,1028,1515,4826,50967,733878,,
733879,8,101.685599,36.665369,马坊东社区居民委员会,,630105,0971,630105003002,111,,,,,,,,,2,100,1028,1515,4826,50967,733879,,
733880,8,101.685599,36.665369,青工社区居民委员会,,630105,0971,630105003003,111,,,,,,,,,2,100,1028,1515,4826,50967,733880,,
733881,8,101.685599,36.665369,汽运社区居民委员会,,630105,0971,630105003004,111,,,,,,,,,2,100,1028,1515,4826,50967,733881,,
733882,8,101.678631,36.664815,光明社区居民委员会,,630105,0971,630105003005,111,,,,,,,,,2,100,1028,1515,4826,50967,733882,,
733883,8,101.685599,36.665369,新村社区居民委员会,,630105,0971,630105003006,111,,,,,,,,,2,100,1028,1515,4826,50967,733883,,
733884,8,101.685599,36.665369,欣乐社区居民委员会,,630105,0971,630105003007,111,,,,,,,,,2,100,1028,1515,4826,50967,733884,,
733885,8,101.685599,36.665369,幸福社区居民委员会,,630105,0971,630105003008,111,,,,,,,,,2,100,1028,1515,4826,50967,733885,,
733886,8,101.74114,36.645866,海湖桥西社区居委会,,630105,0971,630105003010,111,,,,,,,,,2,100,1028,1515,4826,50967,733886,,
733887,8,101.685599,36.665369,西杏园村委会,,630105,0971,630105003200,111,,,,,,,,,2,100,1028,1515,4826,50967,733887,,
733888,8,101.708076,36.664012,马坊村委会,,630105,0971,630105003201,112,,,,,,,,,2,100,1028,1515,4826,50967,733888,,
