Data Set,Time,Confirmed,Healed,Dead,Increased Confirmed,Increased Healed,Increased Dead,Healed/Confirmed(Permillage),Dead/Confirmed(Permillage),Data Source,Level,Continent,Country,Province,City,County,Town,Village,Building,Longitude,Latitude
COVID-19_Tencent,2020-03-16 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-03-16 23:59:00,12,0,0,4,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-03-16 23:59:00,12,9,1,0,0,0,750.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-03-16 23:59:00,11,10,0,1,0,0,909.09,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-03-16 23:59:00,11,11,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-03-16 23:59:00,7,7,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-03-16 23:59:00,6,6,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-03-16 23:59:00,3,2,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-03-16 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-03-16 23:59:00,1,0,0,-174,-172,-2,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-03-16 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-03-15 23:59:00,5149,4900,43,1116,1092,7,951.64,8.35,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-03-15 23:59:00,5149,4900,43,1116,1092,7,951.64,8.35,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-03-15 23:59:00,5149,4900,43,1116,1092,7,951.64,8.35,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-03-15 23:59:00,1018,1014,4,942,938,4,996.07,3.93,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-03-15 23:59:00,990,984,6,0,0,0,993.94,6.06,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-03-15 23:59:00,935,934,1,0,0,0,998.93,1.07,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-03-15 23:59:00,576,570,6,0,1,0,989.58,10.42,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-03-15 23:59:00,296,295,1,0,0,0,996.62,3.38,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-03-15 23:59:00,252,241,7,0,3,0,956.35,27.78,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-03-15 23:59:00,175,172,2,162,159,2,982.86,11.43,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-03-15 23:59:00,148,84,4,7,3,0,567.57,27.03,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-03-15 23:59:00,136,133,3,0,1,0,977.94,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-03-15 23:59:00,76,73,3,0,0,0,960.53,39.47,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-03-15 23:59:00,76,74,1,0,0,0,973.68,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-03-15 23:59:00,59,20,1,6,0,0,338.98,16.95,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-03-15 23:59:00,58,55,1,0,0,0,948.28,17.24,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-03-15 23:59:00,42,2,0,4,1,0,47.62,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-03-15 23:59:00,36,34,1,4,2,1,944.44,27.78,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-03-15 23:59:00,36,36,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-03-15 23:59:00,34,33,0,0,1,0,970.59,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-03-15 23:59:00,27,0,0,5,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-03-15 23:59:00,26,25,0,0,0,0,961.54,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-03-15 23:59:00,20,20,0,-17,-17,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-03-15 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-03-15 23:59:00,15,13,1,0,0,0,866.67,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-03-15 23:59:00,15,0,0,1,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-03-15 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-03-15 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-03-15 23:59:00,12,9,1,0,0,0,750.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-03-15 23:59:00,11,10,0,0,0,0,909.09,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-03-15 23:59:00,10,10,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-03-15 23:59:00,8,0,0,2,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-03-15 23:59:00,7,7,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-03-15 23:59:00,6,5,0,0,0,0,833.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-03-15 23:59:00,3,2,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-03-15 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-03-15 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-03-14 23:59:00,4033,3808,36,42,34,1,944.21,8.93,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-03-14 23:59:00,4033,3808,36,42,34,1,944.21,8.93,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-03-14 23:59:00,4033,3808,36,42,34,1,944.21,8.93,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-03-14 23:59:00,990,984,6,0,0,0,993.94,6.06,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-03-14 23:59:00,935,934,1,0,0,0,998.93,1.07,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-03-14 23:59:00,576,569,6,0,3,0,987.85,10.42,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-03-14 23:59:00,296,295,1,0,0,0,996.62,3.38,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-03-14 23:59:00,252,238,7,0,2,0,944.44,27.78,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-03-14 23:59:00,141,81,4,4,3,0,574.47,28.37,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-03-14 23:59:00,136,132,3,0,0,0,970.59,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-03-14 23:59:00,76,73,3,0,0,0,960.53,39.47,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-03-14 23:59:00,76,76,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-03-14 23:59:00,76,74,1,0,0,0,973.68,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-03-14 23:59:00,58,55,1,17,14,1,948.28,17.24,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-03-14 23:59:00,53,20,1,3,0,0,377.36,18.87,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-03-14 23:59:00,38,1,0,2,1,0,26.32,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-03-14 23:59:00,37,37,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-03-14 23:59:00,36,36,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-03-14 23:59:00,34,32,0,0,0,0,941.18,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-03-14 23:59:00,32,32,0,9,9,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-03-14 23:59:00,26,25,0,0,0,0,961.54,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-03-14 23:59:00,22,0,0,1,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-03-14 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-03-14 23:59:00,15,13,1,0,0,0,866.67,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-03-14 23:59:00,14,0,0,6,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-03-14 23:59:00,13,13,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-03-14 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-03-14 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-03-14 23:59:00,12,9,1,0,0,0,750.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-03-14 23:59:00,11,10,0,0,0,0,909.09,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-03-14 23:59:00,10,10,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-03-14 23:59:00,7,7,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-03-14 23:59:00,6,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-03-14 23:59:00,6,5,0,0,0,0,833.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-03-14 23:59:00,3,2,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-03-14 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-03-14 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-03-13 23:59:00,3991,3774,35,1415,1402,7,945.63,8.77,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-03-13 23:59:00,3991,3774,35,1415,1402,7,945.63,8.77,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-03-13 23:59:00,3991,3774,35,1415,1402,7,945.63,8.77,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-03-13 23:59:00,990,984,6,0,0,0,993.94,6.06,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-03-13 23:59:00,935,934,1,817,816,1,998.93,1.07,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-03-13 23:59:00,576,566,6,559,549,6,982.64,10.42,Inputted Data,Province,Asia,People's Republic of China,Chongqing,,,,,,106.551556,29.563009
COVID-19_Tencent,2020-03-13 23:59:00,296,295,1,0,0,0,996.62,3.38,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-03-13 23:59:00,252,236,7,0,1,0,936.51,27.78,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-03-13 23:59:00,137,78,4,6,3,0,569.34,29.2,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-03-13 23:59:00,136,132,3,0,0,0,970.59,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-03-13 23:59:00,76,73,3,0,0,0,960.53,39.47,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-03-13 23:59:00,76,76,0,0,2,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-03-13 23:59:00,76,74,1,0,0,0,973.68,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-03-13 23:59:00,50,20,1,1,0,0,400.0,20.0,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-03-13 23:59:00,41,41,0,0,3,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-03-13 23:59:00,37,36,0,0,0,0,972.97,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-03-13 23:59:00,36,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-03-13 23:59:00,36,36,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-03-13 23:59:00,34,32,0,6,4,0,941.18,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-03-13 23:59:00,26,25,0,19,18,0,961.54,0.0,Inputted Data,Province,Asia,People's Republic of China,Shaanxi,,,,,,108.954239,34.265472
COVID-19_Tencent,2020-03-13 23:59:00,23,23,0,0,2,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-03-13 23:59:00,21,0,0,1,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
COVID-19_Tencent,2020-03-13 23:59:00,18,18,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Qinghai,,,,,,101.780199,36.620901
COVID-19_Tencent,2020-03-13 23:59:00,15,13,1,0,0,0,866.67,66.67,Inputted Data,Province,Asia,People's Republic of China,Hainan,,,,,,110.349228,20.017377
COVID-19_Tencent,2020-03-13 23:59:00,13,12,0,0,0,0,923.08,0.0,Inputted Data,Province,Asia,People's Republic of China,Yunnan,,,,,,102.710002,25.045806
COVID-19_Tencent,2020-03-13 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Sichuan,,,,,,104.075931,30.651651
COVID-19_Tencent,2020-03-13 23:59:00,13,13,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangsu,,,,,,118.763232,32.061707
COVID-19_Tencent,2020-03-13 23:59:00,12,9,1,0,0,0,750.0,83.33,Inputted Data,Province,Asia,People's Republic of China,Liaoning,,,,,,123.42944,41.835441
COVID-19_Tencent,2020-03-13 23:59:00,11,10,0,0,0,0,909.09,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangxi,,,,,,108.327546,22.815478
COVID-19_Tencent,2020-03-13 23:59:00,10,10,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Macau,,,,,,113.543028,22.186835
COVID-19_Tencent,2020-03-13 23:59:00,8,0,0,2,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanghai,,,,,,121.473701,31.230416
COVID-19_Tencent,2020-03-13 23:59:00,7,7,0,4,4,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Inner Mongolia,,,,,,111.765617,40.817498
COVID-19_Tencent,2020-03-13 23:59:00,6,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Guangdong,,,,,,113.26653,23.132191
COVID-19_Tencent,2020-03-13 23:59:00,6,5,0,0,0,0,833.33,0.0,Inputted Data,Province,Asia,People's Republic of China,Jilin,,,,,,125.32599,43.896536
COVID-19_Tencent,2020-03-13 23:59:00,3,2,0,0,0,0,666.67,0.0,Inputted Data,Province,Asia,People's Republic of China,Heilongjiang,,,,,,126.661669,45.742347
COVID-19_Tencent,2020-03-13 23:59:00,1,1,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Xizang,,,,,,91.117212,29.646922
COVID-19_Tencent,2020-03-13 23:59:00,1,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Shandong,,,,,,117.020359,36.66853
COVID-19_Tencent,2020-03-12 23:59:00,2576,2372,28,16,27,1,920.81,10.87,Statistic Data,Country,Asia,People's Republic of China,,,,,,,104.195397,35.86166
COVID-19_Tencent,2020-03-12 23:59:00,2576,2372,28,16,27,1,920.81,10.87,Statistic Data,Continent,Asia,,,,,,,,111.23125,33.47486
COVID-19_Tencent,2020-03-12 23:59:00,2576,2372,28,16,27,1,920.81,10.87,Statistic Data,Global,,,,,,,,,148.770017,27.499299
COVID-19_Tencent,2020-03-12 23:59:00,990,984,6,0,0,0,993.94,6.06,Inputted Data,Province,Asia,People's Republic of China,Anhui,,,,,,117.284922,31.861184
COVID-19_Tencent,2020-03-12 23:59:00,296,295,1,0,0,0,996.62,3.38,Inputted Data,Province,Asia,People's Republic of China,Fujian,,,,,,119.295144,26.100779
COVID-19_Tencent,2020-03-12 23:59:00,252,235,7,0,0,0,932.54,27.78,Inputted Data,Province,Asia,People's Republic of China,Hubei,,,,,,114.341861,30.546498
COVID-19_Tencent,2020-03-12 23:59:00,136,132,3,0,0,0,970.59,22.06,Inputted Data,Province,Asia,People's Republic of China,Tianjin,,,,,,117.200983,39.084158
COVID-19_Tencent,2020-03-12 23:59:00,131,75,4,2,8,1,572.52,30.53,Inputted Data,Province,Asia,People's Republic of China,Hong Kong,,,,,,114.163825,22.276284
COVID-19_Tencent,2020-03-12 23:59:00,118,118,0,-5,-5,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Jiangxi,,,,,,115.909228,28.675696
COVID-19_Tencent,2020-03-12 23:59:00,76,73,3,0,0,0,960.53,39.47,Inputted Data,Province,Asia,People's Republic of China,Xinjiang,,,,,,87.627704,43.793026
COVID-19_Tencent,2020-03-12 23:59:00,76,74,0,0,0,0,973.68,0.0,Inputted Data,Province,Asia,People's Republic of China,Hunan,,,,,,112.98381,28.112444
COVID-19_Tencent,2020-03-12 23:59:00,76,74,1,0,0,0,973.68,13.16,Inputted Data,Province,Asia,People's Republic of China,Henan,,,,,,113.753602,34.765515
COVID-19_Tencent,2020-03-12 23:59:00,49,20,1,1,3,0,408.16,20.41,Inputted Data,Province,Asia,People's Republic of China,Taiwan,,,,,,121.508903,25.044319
COVID-19_Tencent,2020-03-12 23:59:00,41,38,0,0,0,0,926.83,0.0,Inputted Data,Province,Asia,People's Republic of China,Hebei,,,,,,114.468664,38.037057
COVID-19_Tencent,2020-03-12 23:59:00,37,36,0,18,17,0,972.97,0.0,Inputted Data,Province,Asia,People's Republic of China,Shanxi,,,,,,112.562398,37.873531
COVID-19_Tencent,2020-03-12 23:59:00,36,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Gansu,,,,,,103.826308,36.059421
COVID-19_Tencent,2020-03-12 23:59:00,36,36,0,0,0,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Zhejiang,,,,,,120.152791,30.267446
COVID-19_Tencent,2020-03-12 23:59:00,28,28,0,0,1,0,1000.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Ningxia,,,,,,106.258754,38.471317
COVID-19_Tencent,2020-03-12 23:59:00,23,21,0,0,0,0,913.04,0.0,Inputted Data,Province,Asia,People's Republic of China,Guizhou,,,,,,106.70741,26.598194
COVID-19_Tencent,2020-03-12 23:59:00,20,0,0,0,0,0,0.0,0.0,Inputted Data,Province,Asia,People's Republic of China,Beijing,,,,,,116.407526,39.90403
