gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
23615,7,118.574181,31.122993,湾沚镇,,340221,0553,340221100000,,,,,,,,,,2,100,1011,1299,2981,23615,,,
23616,7,118.549164,31.245723,六郎镇,,340221,0553,340221101000,,,,,,,,,,2,100,1011,1299,2981,23616,,,
23617,7,118.489126,31.160041,陶辛镇,,340221,0553,340221102000,,,,,,,,,,2,100,1011,1299,2981,23617,,,
23618,7,118.557757,31.064715,红杨镇,,340221,0553,340221104000,,,,,,,,,,2,100,1011,1299,2981,23618,,,
23619,7,118.681505,31.168056,花桥镇,,340221,0553,340221105000,,,,,,,,,,2,100,1011,1299,2981,23619,,,
23620,7,118.600546,31.15675,安徽新芜经济开发区,,340221,0553,340221400000,,,,,,,,,,2,100,1011,1299,2981,23620,,,
23621,7,118.194259,31.096749,繁阳镇,,340222,0553,340222100000,,,,,,,,,,2,100,1011,1299,2982,23621,,,
23622,7,118.016963,31.111243,荻港镇,,340222,0553,340222101000,,,,,,,,,,2,100,1011,1299,2982,23622,,,
23623,7,118.111197,31.053387,孙村镇,,340222,0553,340222102000,,,,,,,,,,2,100,1011,1299,2982,23623,,,
23624,7,118.318741,31.009006,平铺镇,,340222,0553,340222103000,,,,,,,,,,2,100,1011,1299,2982,23624,,,
23625,7,118.070355,31.186248,新港镇,,340222,0553,340222104000,,,,,,,,,,2,100,1011,1299,2982,23625,,,
23626,7,118.216738,31.081446,峨山镇,,340222,0553,340222105000,,,,,,,,,,2,100,1011,1299,2982,23626,,,
23627,7,118.201349,31.080896,安徽繁昌工业园区,,340222,0553,340222401000,,,,,,,,,,2,100,1011,1299,2982,23627,,,
23628,7,118.32862,30.913902,籍山镇,,340223,0553,340223100000,,,,,,,,,,2,100,1011,1299,2983,23628,,,
23629,7,118.399381,31.047345,许镇镇,,340223,0553,340223101000,,,,,,,,,,2,100,1011,1299,2983,23629,,,
23630,7,118.474384,30.903957,弋江镇,,340223,0553,340223102000,,,,,,,,,,2,100,1011,1299,2983,23630,,,
23631,7,118.259251,30.770639,三里镇,,340223,0553,340223103000,,,,,,,,,,2,100,1011,1299,2983,23631,,,
23632,7,118.092529,30.816849,何湾镇,,340223,0553,340223104000,,,,,,,,,,2,100,1011,1299,2983,23632,,,
23633,7,118.250421,30.93199,工山镇,,340223,0553,340223105000,,,,,,,,,,2,100,1011,1299,2983,23633,,,
23634,7,118.165271,30.721795,烟墩镇,,340223,0553,340223106000,,,,,,,,,,2,100,1011,1299,2983,23634,,,
23635,7,118.257994,30.990688,家发镇,,340223,0553,340223107000,,,,,,,,,,2,100,1011,1299,2983,23635,,,
23636,7,118.31649,30.899252,安徽南陵工业园区,,340223,0553,340223400000,,,,,,,,,,2,100,1011,1299,2983,23636,,,
23637,7,117.901406,31.302784,无城镇,,340225,0553,340225100000,,,,,,,,,,2,100,1011,1299,2984,23637,,,
23638,7,117.799413,31.194882,襄安镇,,340225,0553,340225101000,,,,,,,,,,2,100,1011,1299,2984,23638,,,
23639,7,118.018568,31.355289,陡沟镇,,340225,0553,340225104000,,,,,,,,,,2,100,1011,1299,2984,23639,,,
23640,7,117.886603,31.42953,石涧镇,,340225,0553,340225105000,,,,,,,,,,2,100,1011,1299,2984,23640,,,
23641,7,117.730684,31.414485,严桥镇,,340225,0553,340225106000,,,,,,,,,,2,100,1011,1299,2984,23641,,,
23642,7,117.747286,31.290719,开城镇,,340225,0553,340225107000,,,,,,,,,,2,100,1011,1299,2984,23642,,,
23643,7,117.62153,31.177996,蜀山镇,,340225,0553,340225108000,,,,,,,,,,2,100,1011,1299,2984,23643,,,
23644,7,117.645537,31.049231,牛埠镇,,340225,0553,340225109000,,,,,,,,,,2,100,1011,1299,2984,23644,,,
23645,7,117.811011,31.144542,刘渡镇,,340225,0553,340225110000,,,,,,,,,,2,100,1011,1299,2984,23645,,,
23646,7,117.906315,31.145663,姚沟镇,,340225,0553,340225111000,,,,,,,,,,2,100,1011,1299,2984,23646,,,
23647,7,117.984731,31.178542,泥汊镇,,340225,0553,340225112000,,,,,,,,,,2,100,1011,1299,2984,23647,,,
