gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
46217,7,103.666663,25.030051,同乐街道,,530322,0874,530322002000,,,,,,,,,,2,100,1024,1469,4438,46217,,,
46218,7,103.747909,25.121553,板桥镇,,530322,0874,530322102000,,,,,,,,,,2,100,1024,1469,4438,46218,,,
46219,7,103.772083,25.044235,三岔河镇,,530322,0874,530322103000,,,,,,,,,,2,100,1024,1469,4438,46219,,,
46220,7,103.758028,24.957113,马街镇,,530322,0874,530322104000,,,,,,,,,,2,100,1024,1469,4438,46220,,,
46221,7,103.693763,24.842086,召夸镇,,530322,0874,530322105000,,,,,,,,,,2,100,1024,1469,4438,46221,,,
46222,7,103.51485,24.900443,大莫古镇,,530322,0874,530322106000,,,,,,,,,,2,100,1024,1469,4438,46222,,,
46223,7,103.686655,25.163827,芳华镇,,530322,0874,530322107000,,,,,,,,,,2,100,1024,1469,4438,46223,,,
46224,7,103.573129,25.041209,小百户镇,,530322,0874,530322108000,,,,,,,,,,2,100,1024,1469,4438,46224,,,
46225,7,103.954785,25.122779,活水乡,,530322,0874,530322201000,,,,,,,,,,2,100,1024,1469,4438,46225,,,
46226,7,103.836552,24.947476,龙海乡,,530322,0874,530322202000,,,,,,,,,,2,100,1024,1469,4438,46226,,,
46227,7,103.666663,25.030051,陆良华侨管理区,,530322,0874,530322501000,,,,,,,,,,2,100,1024,1469,4438,46227,,,
46228,7,103.993544,24.822762,丹凤街道,,530323,0874,530323001000,,,,,,,,,,2,100,1024,1469,4439,46228,,,
46229,7,103.986235,24.818191,漾月街道,,530323,0874,530323002000,,,,,,,,,,2,100,1024,1469,4439,46229,,,
46230,7,103.985478,24.822403,大同街道,,530323,0874,530323003000,,,,,,,,,,2,100,1024,1469,4439,46230,,,
46231,7,103.828877,24.869936,雄壁镇,,530323,0874,530323102000,,,,,,,,,,2,100,1024,1469,4439,46231,,,
46232,7,103.817453,24.769989,葵山镇,,530323,0874,530323103000,,,,,,,,,,2,100,1024,1469,4439,46232,,,
46233,7,103.919803,24.699084,彩云镇,,530323,0874,530323104000,,,,,,,,,,2,100,1024,1469,4439,46233,,,
46234,7,104.038618,24.91159,竹基镇,,530323,0874,530323105000,,,,,,,,,,2,100,1024,1469,4439,46234,,,
46235,7,104.083165,24.55215,龙庆彝族壮族乡,,530323,0874,530323202000,,,,,,,,,,2,100,1024,1469,4439,46235,,,
46236,7,104.291771,24.617103,五龙壮族乡,,530323,0874,530323203000,,,,,,,,,,2,100,1024,1469,4439,46236,,,
46237,7,103.985478,24.822403,高良壮族苗族瑶族乡,,530323,0874,530323204000,,,,,,,,,,2,100,1024,1469,4439,46237,,,
46238,7,104.308675,24.884626,罗雄街道,,530324,0874,530324001000,,,,,,,,,,2,100,1024,1469,4440,46238,,,
46239,7,104.310464,24.873764,腊山街道,,530324,0874,530324002000,,,,,,,,,,2,100,1024,1469,4440,46239,,,
46240,7,104.294095,24.959738,九龙街道,,530324,0874,530324003000,,,,,,,,,,2,100,1024,1469,4440,46240,,,
46241,7,104.496254,24.962975,板桥镇,,530324,0874,530324102000,,,,,,,,,,2,100,1024,1469,4440,46241,,,
46242,7,104.238931,25.147795,马街镇,,530324,0874,530324103000,,,,,,,,,,2,100,1024,1469,4440,46242,,,
46243,7,104.38755,25.357622,富乐镇,,530324,0874,530324104000,,,,,,,,,,2,100,1024,1469,4440,46243,,,
46244,7,104.109163,25.073962,阿岗镇,,530324,0874,530324106000,,,,,,,,,,2,100,1024,1469,4440,46244,,,
46245,7,104.427766,24.740639,大水井乡,,530324,0874,530324201000,,,,,,,,,,2,100,1024,1469,4440,46245,,,
46246,7,104.308675,24.884626,鲁布革布依族苗族乡,,530324,0874,530324202000,,,,,,,,,,2,100,1024,1469,4440,46246,,,
46247,7,104.536667,24.853461,旧屋基彝族乡,,530324,0874,530324203000,,,,,,,,,,2,100,1024,1469,4440,46247,,,
46248,7,104.624493,24.976444,钟山乡,,530324,0874,530324204000,,,,,,,,,,2,100,1024,1469,4440,46248,,,
46249,7,104.503155,25.028605,长底布依族乡,,530324,0874,530324205000,,,,,,,,,,2,100,1024,1469,4440,46249,,,
46250,7,104.36298,25.18702,老厂乡,,530324,0874,530324206000,,,,,,,,,,2,100,1024,1469,4440,46250,,,
46251,7,104.255613,25.670816,中安街道,,530325,0874,530325001000,,,,,,,,,,2,100,1024,1469,4441,46251,,,
